study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
SPRINT,BP Targets,Intensive (<120 mmHg),Standard (<140 mmHg),4678,4683,243,319,0.0519452757588713,0.0681187273115524,0.7625696751686343,-0.2710613974048788,0.0825997438171201,2015,68.0,65.0,39.0,"Non-diabetic, high CV risk, SBP target <120 vs <140"
ACCORD-BP,BP Targets,Intensive (<120 mmHg),Standard (<140 mmHg),2362,2371,208,237,0.0880609652836579,0.0999578237030788,0.8809812180909407,-0.1267189721257152,0.0904542348139611,2010,62.0,53.0,56.0,"Type 2 diabetes, intensive BP lowering"
SPS3,BP Targets,Lower target (130/80),Higher target (130-149/80-89),1519,1500,125,138,0.0822909809084924,0.092,0.8944671837879613,-0.1115270633603748,0.1179889075195613,2013,63.0,63.0,42.0,Recent lacunar stroke
JATOS,BP Targets,Strict (<140 mmHg),Mild (140-160 mmHg),2063,2045,154,165,0.0746485700436257,0.0806845965770171,0.9251898529649376,-0.0777563160813012,0.1076121927329383,2008,74.0,44.0,24.0,"Japanese elderly, aged 65-85"
VALISH,BP Targets,Strict (<140 mmHg),Moderate (140-150 mmHg),1589,1590,77,75,0.0484581497797356,0.0471698113207547,1.0273127753303963,0.0269464369949345,0.158310103538025,2010,76.0,37.0,36.0,"Japanese elderly, valsartan"
CARDIO-SIS,BP Targets,Intensive (<130 mmHg),Standard (130-140 mmHg),573,573,23,28,0.0401396160558464,0.0488656195462478,0.8214285714285714,-0.1967102942460542,0.2751402282249732,2016,67.0,60.0,24.0,Elderly Italian patients
FEVER,BP Targets,Felodipine + standard,Placebo + standard,4695,4654,211,246,0.0449414270500532,0.0528577567683712,0.8502333393940967,-0.1622444502364226,0.0915233066933437,2005,60.0,53.0,42.0,"Chinese patients, HTN with felodipine"
HOT,BP Targets,Diastolic <80 mmHg,Diastolic <90 mmHg,6264,6264,232,251,0.037037037037037,0.0400702426564495,0.9243027888446216,-0.0787155674654739,0.0893035484768813,1998,62.0,53.0,45.0,Hypertension Optimal Treatment study
PAST-BP,BP Targets,Strict control,Usual control,1111,1108,58,64,0.0522052205220522,0.0577617328519855,0.9038028802880288,-0.1011439951456534,0.176249148155478,2013,66.0,61.0,36.0,Post-stroke BP management
ADVANCE-BP,BP Targets,Perindopril-indapamide,Placebo,5569,5571,590,663,0.1059436164481953,0.11900915455035,0.8902140078927548,-0.1162933868549503,0.0533305207298544,2007,66.0,58.0,52.0,"Type 2 diabetes, BP lowering"
PROGRESS,BP Targets,Perindopril ± indapamide,Placebo,3051,3054,307,420,0.1006227466404457,0.137524557956778,0.7316711148569555,-0.3124241626283088,0.0705909382128151,2001,64.0,70.0,46.0,Post-stroke/TIA BP lowering
HOPE,BP Targets,Ramipril,Placebo,4645,4652,651,826,0.1401506996770721,0.1775580395528805,0.7893233110142124,-0.2365792689217928,0.0481300893765384,2000,66.0,73.0,56.0,"High CV risk, ACE inhibitor"
HYVET,BP Targets,Indapamide ± perindopril,Placebo,1687,1912,206,269,0.1221102548903378,0.1406903765690376,0.867936086804186,-0.1416371997468797,0.086348481579433,2008,84.0,39.0,24.0,"Very elderly (≥80 years), target <150/80"
SHEP,BP Targets,Chlorthalidone-based,Placebo,2365,2371,96,149,0.0405919661733615,0.0628426824124841,0.6459298778324843,-0.4370643293382508,0.1276067400745587,1991,72.0,43.0,54.0,Isolated systolic HTN in elderly
Syst-Eur,BP Targets,Nitrendipine-based,Placebo,2398,2297,186,254,0.0775646371976647,0.1105790161079669,0.7014408332402987,-0.3546187262036966,0.0919836253060141,1997,70.0,33.0,24.0,European elderly with isolated systolic HTN
ALLHAT,Antihypertensive Drug Classes,Chlorthalidone (diuretic),Lisinopril (ACE-I),15255,9048,2315,1413,0.1517535234349393,0.1561671087533156,0.9717380608912464,-0.0286689955190066,0.031041997134324,2002,67.0,47.0,58.0,"Largest HTN outcomes trial, also compared with amlodipine"
ACCOMPLISH,Antihypertensive Drug Classes,Benazepril-amlodipine,Benazepril-HCTZ,5744,5762,552,679,0.096100278551532,0.1178410274210343,0.8155078129807476,-0.203944276365187,0.0541913525855567,2008,68.0,60.0,36.0,ACE-I + CCB superior to ACE-I + diuretic
ASCOT-BPLA,Antihypertensive Drug Classes,Amlodipine ± perindopril,Atenolol ± bendroflumethiazide,9639,9618,429,474,0.044506691565515,0.0492825951341235,0.9030914756901356,-0.1019314287134196,0.0650614328990369,2005,63.0,81.0,66.0,CCB-based superior to beta-blocker-based
LIFE,Antihypertensive Drug Classes,Losartan-based,Atenolol-based,4605,4588,508,588,0.110314875135722,0.1281604184829991,0.8607562025896134,-0.149943970760291,0.0568688759140029,2002,67.0,54.0,58.0,"ARB vs beta-blocker, LVH at baseline"
VALUE,Antihypertensive Drug Classes,Valsartan-based,Amlodipine-based,7649,7596,810,789,0.1058961955811217,0.1038704581358609,1.019502536925476,0.0193147994309206,0.0473245258226012,2004,67.0,56.0,52.0,"ARB vs CCB, similar outcomes"
CONVINCE,Antihypertensive Drug Classes,Verapamil SR,Atenolol or HCTZ,8241,8235,364,365,0.0441693969178497,0.0443230115361262,0.996534201694501,-0.0034718180973937,0.0724168583225259,2003,66.0,53.0,36.0,CCB vs conventional therapy
ONTARGET,Antihypertensive Drug Classes,Ramipril,Telmisartan,8576,8542,1412,1423,0.1646455223880597,0.166588620931866,0.9883359467595264,-0.0117326119458363,0.0343115564543998,2008,66.0,73.0,56.0,"ACE-I vs ARB, equivalent outcomes"
TRANSCEND,Antihypertensive Drug Classes,Telmisartan,Placebo,2954,2972,465,504,0.1574136763710223,0.1695827725437416,0.9282409646322984,-0.0744639197376876,0.0588189325666658,2008,67.0,71.0,56.0,ACE-I intolerant patients
PRoFESS,Antihypertensive Drug Classes,Telmisartan,Placebo,10146,10186,880,934,0.0867336881529666,0.0916944826232083,0.9458986590215402,-0.0556198414386759,0.0448362852430639,2008,66.0,63.0,30.0,"Post-stroke, ARB vs placebo"
CAPPP,Antihypertensive Drug Classes,Captopril,Diuretic or beta-blocker,5492,5493,363,335,0.0660961398397669,0.0609867103586382,1.0837793914622085,0.080454368894543,0.0733195925518929,1999,53.0,53.0,74.0,ACE-I vs conventional therapy
STOP-2,Antihypertensive Drug Classes,ACE-I,Diuretic or beta-blocker,2205,2213,221,236,0.1002267573696145,0.1066425666516041,0.9398381951650716,-0.0620475513377539,0.0886385073868586,1999,76.0,40.0,60.0,Swedish Trial in Old Patients with hypertension-2
UKPDS 39,Antihypertensive Drug Classes,Atenolol,Captopril,358,400,103,122,0.2877094972067039,0.305,0.943309826907226,-0.058360495796339,0.1123038872264339,1998,56.0,60.0,104.0,"Type 2 diabetes, beta-blocker vs ACE-I"
AASK,Antihypertensive Drug Classes,Ramipril,Metoprolol,436,441,58,73,0.1330275229357798,0.1655328798185941,0.8036320221188891,-0.21861379850416,0.1624156943448958,2002,55.0,61.0,50.0,African Americans with CKD
IDNT,Antihypertensive Drug Classes,Irbesartan,Amlodipine,579,567,103,100,0.1778929188255613,0.1763668430335097,1.0086528497409328,0.0086156283963014,0.127349729944706,2001,59.0,66.0,31.0,"Diabetic nephropathy, ARB vs CCB"
RENAAL,Antihypertensive Drug Classes,Losartan,Placebo,751,762,163,198,0.2170439414114514,0.2598425196850393,0.8352903199774039,-0.1799759259652613,0.0924206713613547,2001,60.0,63.0,40.0,Type 2 diabetes with nephropathy
MOSES,Antihypertensive Drug Classes,Eprosartan,Nitrendipine,700,711,93,134,0.1328571428571428,0.1884669479606188,0.7049360341151386,-0.3496482120378192,0.1240174727598318,2005,68.0,58.0,30.0,"Post-stroke, ARB vs CCB"
INVEST,Antihypertensive Drug Classes,Verapamil SR ± trandolapril,Atenolol ± HCTZ,11267,11309,1340,1372,0.1189313925623502,0.1213193032098328,0.9803171417548242,-0.0198791456337123,0.0360270969104687,2003,66.0,39.0,30.0,"CAD + HTN, CCB vs beta-blocker"
INSIGHT,Antihypertensive Drug Classes,Nifedipine GITS,Co-amilozide,3157,3164,200,182,0.0633512828634779,0.0575221238938053,1.1013376867035405,0.0965255198007942,0.0993060595049363,2000,65.0,51.0,42.0,CCB vs diuretic
NORDIL,Antihypertensive Drug Classes,Diltiazem,Diuretic or beta-blocker,5410,5471,403,400,0.0744916820702402,0.0731127764576859,1.0188599815157116,0.0186843370619996,0.0679246991415536,2000,60.0,51.0,58.0,Nordic Diltiazem study
ELSA,Antihypertensive Drug Classes,Lacidipine,Atenolol,1157,1158,120,135,0.1037165082108902,0.116580310880829,0.8896571593200807,-0.1169191047171194,0.1183760053696418,2002,55.0,61.0,48.0,"Carotid atherosclerosis, CCB vs beta-blocker"
PARADIGM-HF,HF Novel Therapies,Sacubitril-valsartan,Enalapril,4187,4212,914,1117,0.2182947217578218,0.2651946818613485,0.8231489418477579,-0.1946181203803278,0.0388985303019717,2014,64.0,78.0,27.0,"HFrEF, ARNI superior to ACE-I by 20%"
PIONEER-HF,HF Novel Therapies,Sacubitril-valsartan,Enalapril,440,441,80,91,0.1818181818181818,0.2063492063492063,0.8811188811188811,-0.1265627233084292,0.1376543134817743,2019,61.0,73.0,2.0,"Hospitalized HF, ARNI safe and effective"
SHIFT,HF Novel Therapies,Ivabradine,Placebo,3241,3264,793,937,0.2446775686516507,0.2870710784313725,0.8523239958153553,-0.1597885476611239,0.0413926396016575,2010,60.0,76.0,23.0,"HFrEF with HR ≥70, reduces CV death/HF hosp by 18%"
SIGNIFY,HF Novel Therapies,Ivabradine,Placebo,9550,9552,606,571,0.0634554973821989,0.0597780569514237,1.0615182329155244,0.0597001785709116,0.0564984631868667,2014,65.0,77.0,28.0,"CAD without HF - NO BENEFIT, possible harm"
DIG,HF Novel Therapies,Digoxin,Placebo,3889,3882,1181,1194,0.30367703779892,0.3075734157650695,0.9873318766628204,-0.0127490481819766,0.0341983377188311,1997,64.0,78.0,37.0,"HFrEF, no mortality benefit but reduced hospitalization"
RADIANCE,HF Novel Therapies,Digoxin continued,Digoxin withdrawn,85,93,14,39,0.1647058823529411,0.4193548387096774,0.3927601809954751,-0.9345560798514484,0.2730424930577677,1993,60.0,84.0,3.0,"HFrEF on ACE-I, withdrawal worsens HF"
VICTORIA,HF Novel Therapies,Vericiguat,Placebo,2526,2524,897,972,0.3551068883610451,0.3851030110935023,0.9221088335630432,-0.0810920216509755,0.0367634934954434,2020,67.0,76.0,11.0,"Worsening HFrEF, soluble guanylate cyclase stimulator, 10% benefit"
GALACTIC-HF,HF Novel Therapies,Omecamtiv mecarbil,Placebo,4120,4112,1523,1607,0.3696601941747572,0.3908073929961089,0.9458884371167404,-0.0556306480509218,0.0281596741071793,2020,65.0,77.0,22.0,"HFrEF, cardiac myosin activator, modest 8% benefit"
V-HeFT I,HF Novel Therapies,Hydralazine-nitrate,Placebo,273,273,88,112,0.3223443223443223,0.4102564102564102,0.7857142857142858,-0.2411620568168879,0.1138692252814625,1986,58.0,100.0,29.0,"HFrEF, early mortality benefit with vasodilators"
A-HeFT,HF Novel Therapies,Hydralazine-nitrate,Placebo,518,532,43,73,0.083011583011583,0.1372180451127819,0.6049611255090707,-0.5025910783726675,0.1820556039012599,2004,57.0,61.0,10.0,"African Americans with HFrEF, significant benefit"
I-PRESERVE,HFpEF,Irbesartan,Placebo,2067,2061,742,763,0.358974358974359,0.3702086365841824,0.9696541990119972,-0.0308157669083858,0.0411014669958001,2008,72.0,40.0,50.0,"HFpEF, ARB no benefit"
PEP-CHF,HFpEF,Perindopril,Placebo,427,423,87,100,0.2037470725995316,0.2364066193853428,0.8618501170960188,-0.1486739015158542,0.1295695423508261,2006,75.0,45.0,26.0,"HFpEF, ACE-I no mortality benefit"
CHARM-Preserved,HFpEF,Candesartan,Placebo,1514,1509,333,366,0.2199471598414795,0.2425447316103379,0.9068313229529852,-0.0977988186504675,0.0664232710360609,2003,67.0,60.0,37.0,"HFpEF (EF >40%), ARB modest benefit"
DIG-PEF,HFpEF,Digoxin,Placebo,492,496,156,164,0.3170731707317073,0.3306451612903225,0.958953004164188,-0.0419132103420419,0.0919737355357759,2006,67.0,72.0,37.0,"HFpEF, digoxin no benefit"
TOPCAT,HFpEF,Spironolactone,Placebo,1722,1723,320,351,0.1858304297328687,0.2037144515380151,0.912210343104652,-0.0918846761318401,0.0693750654289621,2014,69.0,49.0,42.0,"HFpEF, MRA no mortality benefit, reduced HF hosp"
EMPEROR-Preserved,HFpEF,Empagliflozin,Placebo,2997,2991,415,511,0.1384718051384718,0.1708458709461718,0.810507180370194,-0.2100950786597214,0.0608159713722423,2021,72.0,55.0,26.0,"HFpEF (EF >40%), SGLT2i reduces events by 21%"
PARAGON-HF,HFpEF,Sacubitril-valsartan,Valsartan,2419,2389,526,557,0.2174452252997106,0.2331519464210966,0.9326331117432832,-0.0697433904737917,0.053520964811214,2019,73.0,48.0,35.0,"HFpEF, ARNI no overall benefit, possible benefit in women"
RELAX,HFpEF,Sildenafil,Placebo,108,108,12,14,0.1111111111111111,0.1296296296296296,0.8571428571428571,-0.1541506798272583,0.3691116175947138,2013,69.0,51.0,6.0,"HFpEF, PDE5 inhibitor no benefit"
ALDO-DHF,HFpEF,Spironolactone,Placebo,213,209,8,12,0.0375586854460093,0.0574162679425837,0.6541471048513302,-0.4244230218527784,0.4459302733134036,2013,67.0,48.0,12.0,"HFpEF, MRA improved diastolic function, no clinical benefit"
SENIORS,HFpEF,Nebivolol,Placebo,1061,1061,332,375,0.3129123468426013,0.353440150801131,0.8853333333333334,-0.1217910570539221,0.0615930249446454,2005,76.0,63.0,21.0,"Elderly HF (mixed EF), beta-blocker 14% benefit"
NEAT-HFpEF,HFpEF,Isosorbide mononitrate,Placebo,55,55,2,3,0.0363636363636363,0.0545454545454545,0.6666666666666666,-0.4054651081081644,0.892731592904439,2015,69.0,44.0,1.5,"HFpEF, nitrate no benefit on exercise capacity"
INDIE-HFpEF,HFpEF,Inorganic nitrite,Placebo,42,43,1,2,0.0238095238095238,0.0465116279069767,0.5119047619047619,-0.6696166831497513,1.205377394112312,2018,69.0,53.0,1.0,"HFpEF, nitrite no benefit"
Hong Kong DHF,HFpEF,Irbesartan,Ramipril,75,75,8,12,0.1066666666666666,0.16,0.6666666666666667,-0.4054651081081643,0.4262237284181474,2008,71.0,49.0,12.0,"HFpEF, ARB vs ACE-I, similar outcomes"
J-DHF,HFpEF,Carvedilol,Standard care,120,125,18,22,0.15,0.176,0.8522727272727273,-0.159848700941896,0.2909927278760891,2016,70.0,45.0,36.0,"Japanese HFpEF, beta-blocker no benefit"
OPTIMIZE-HFpEF,HFpEF,Phosphodiesterase-5 inhibitor,Placebo,88,88,7,9,0.0795454545454545,0.1022727272727272,0.7777777777777777,-0.2513144282809062,0.4808752241912462,2012,68.0,56.0,3.0,"HFpEF, PDE5 inhibitor no clinical benefit"
WOSCOPS,Primary Prevention Statins,Pravastatin 40mg,Placebo,3302,3293,174,248,0.052695336159903086,0.07531126632250228,0.699700572478068,-0.35710278905416215,0.09577506607035169,1995,55.0,100.0,58.0,"West of Scotland, men 45-64 with hypercholesterolemia"
AFCAPS/TexCAPS,Primary Prevention Statins,Lovastatin 20-40mg,Placebo,3304,3301,116,183,0.035108958837772396,0.05543774613753408,0.6333042247185064,-0.456804364522732,0.11610154429528016,1998,58.0,85.0,63.0,"Air Force/Texas, average cholesterol, low HDL"
ASCOT-LLA,Primary Prevention Statins,Atorvastatin 10mg,Placebo,5168,5137,154,195,0.02979876160990712,0.03795989877360327,0.7850063507184251,-0.2420634711452875,0.10598842871814969,2003,63.0,81.0,40.0,"HTN + ≥3 CV risk factors, stopped early for benefit"
JUPITER,Primary Prevention Statins,Rosuvastatin 20mg,Placebo,8901,8901,142,251,0.0159532636782384,0.028199078755196047,0.5657370517928287,-0.5696258815305231,0.10393085880297345,2008,66.0,62.0,24.0,"LDL <130 but hsCRP ≥2, dramatic 44% reduction"
MEGA,Primary Prevention Statins,Pravastatin 10-20mg,Diet alone,3866,3966,111,157,0.028711846870150024,0.039586485123550175,0.7252941699809873,-0.32117795472450883,0.12193288012728742,2006,58.0,32.0,63.0,"Japanese primary prevention, low-dose statin effective"
ALLHAT-LLT,Primary Prevention Statins,Pravastatin 40mg,Usual care,5170,5185,587,616,0.11353965183752418,0.11880424300867888,0.9556868421713683,-0.045324990544270374,0.05422791262455428,2002,66.0,51.0,58.0,"Hypertensive, age ≥55, no benefit (contamination)"
PROSPER,Primary Prevention Statins,Pravastatin 40mg,Placebo,2891,2913,408,473,0.14112763749567625,0.16237555784414692,0.869143357346522,-0.14024719914468262,0.062257172429564606,2002,75.0,48.0,40.0,"Elderly (70-82 years), primary + secondary prevention"
CARDS,Primary Prevention Statins,Atorvastatin 10mg,Placebo,1428,1410,61,95,0.042717086834733894,0.0673758865248227,0.6340114993365767,-0.4556881869545453,0.1597193114254618,2004,62.0,68.0,47.0,"Type 2 diabetes without high LDL, 37% reduction"
ASPEN,Primary Prevention Statins,Atorvastatin 10mg,Placebo,959,960,116,121,0.12095933263816476,0.12604166666666666,0.9596773498565139,-0.04115814491193262,0.12165826289591972,2006,61.0,58.0,48.0,"Type 2 diabetes, primary prevention, neutral"
HPS,Primary Prevention Statins,Simvastatin 40mg,Placebo,10269,10267,1212,1437,0.11802512416009349,0.13996298821466835,0.8432595335780654,-0.17048049934909532,0.0364169854843432,2002,64.0,75.0,60.0,"Mixed primary/secondary, vascular disease or diabetes"
IMPROVE-IT,Non-Statin Lipid Lowering,Simvastatin-ezetimibe,Simvastatin alone,9067,9077,2742,2960,0.3024153523767509,0.3260989313649884,0.9273730248391108,-0.07539939431527509,0.021956240987903546,2015,64.0,76.0,72.0,"Post-ACS, ezetimibe adds 6.4% relative benefit"
SHARP,Non-Statin Lipid Lowering,Simvastatin-ezetimibe,Placebo,4650,4620,526,619,0.11311827956989247,0.13398268398268398,0.8442753660951586,-0.16927657445250377,0.055544086902373675,2011,62.0,63.0,58.0,"Chronic kidney disease, 17% reduction"
FIELD,Non-Statin Lipid Lowering,Fenofibrate 200mg,Placebo,4895,4900,668,713,0.13646578140960164,0.14551020408163265,0.9378433785512595,-0.06417231774354291,0.049911509770992436,2005,62.0,63.0,60.0,"Type 2 diabetes, neutral primary outcome, benefit for microvascular"
ACCORD-Lipid,Non-Statin Lipid Lowering,Simvastatin + fenofibrate,Simvastatin + placebo,2765,2753,288,310,0.10415913200723327,0.11260443152924082,0.9250002916642361,-0.07796122615707385,0.07728599432837105,2010,62.0,69.0,58.0,"Type 2 diabetes, fibrate adds no benefit to statin"
