study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
CAPRIE-PAD,PAD Antiplatelet Therapy,Clopidogrel 75mg,Aspirin 325mg,6431,6455,939,1021,0.14601150676411134,0.1581719597211464,0.9231187817456795,-0.0799973618105228,0.04164107558373913,1996,63.0,72.0,23,PAD subset. Clopidogrel 23.8% better than aspirin in PAD
EUCLID,PAD Antiplatelet Therapy,Ticagrelor 90mg bid,Clopidogrel 75mg,6930,6942,751,740,0.10836940836940837,0.1065975223278594,1.0166222066222066,0.016485569803701937,0.04893422548658953,2017,66.0,74.0,30,Symptomatic PAD. Ticagrelor non-inferior to clopidogrel
TRA 2°P-TIMI 50,PAD Antiplatelet Therapy,Vorapaxar,Placebo,13225,13224,1028,1176,0.07773156899810964,0.08892921960072596,0.8740835615909879,-0.13457929966910198,0.04088848652792917,2012,60.0,72.0,30,"MI, stroke, or PAD. PAR-1 antagonist reduces events but increases bleeding"
COMPASS-PAD,PAD Antiplatelet Therapy,Rivaroxaban 2.5mg + aspirin,Aspirin alone,3787,3801,251,350,0.06627937681542118,0.09208103130755065,0.719794032215474,-0.3287901742642215,0.07946103874900723,2018,68.0,72.0,21,CAD or PAD. Low-dose rivaroxaban + aspirin reduces limb events by 46%
VOYAGER PAD,PAD Antiplatelet Therapy,Rivaroxaban 2.5mg + aspirin,Aspirin alone,3286,3278,508,584,0.1545952525867316,0.1781574130567419,0.8677452705125106,-0.14185707454318347,0.05542063945244703,2020,67.0,71.0,28,Post-revascularization for PAD. Rivaroxaban reduces limb/CV events by 15%
CASPAR,PAD Antiplatelet Therapy,Clopidogrel + aspirin,Aspirin alone,424,427,79,81,0.18632075471698112,0.18969555035128804,0.9822094106685302,-0.017950744208750466,0.14249033623267912,2010,63.0,76.0,36,"Post-revascularization. DAPT no overall benefit, possible benefit in prosthetic grafts"
BOA,PAD Antiplatelet Therapy,Oral anticoagulation,Aspirin,1339,1340,178,163,0.13293502613890965,0.12164179104477611,1.0928400921849015,0.08877989673910758,0.10129092855227662,2000,70.0,69.0,26,"Infrainguinal bypass. Anticoagulation no better than aspirin, more bleeding"
DUTCH BOA,PAD Antiplatelet Therapy,Oral anticoagulation,Aspirin,1226,1244,156,168,0.1272430668841762,0.13504823151125403,0.9422046143090189,-0.05953281535075379,0.10364901425764773,2004,69.0,68.0,21,Prosthetic infrapopliteal bypass. OAC no better than aspirin
CASTLE,PAD Antiplatelet Therapy,Cilostazol,Placebo,279,278,38,52,0.13620071684587814,0.18705035971223022,0.7281499862145023,-0.31724822698577015,0.19587038319157435,2003,66.0,68.0,24,Claudication. Cilostazol improves walking distance
PACE,PAD Antiplatelet Therapy,Pentoxifylline,Placebo,212,211,28,34,0.1320754716981132,0.16113744075829384,0.8196448390677026,-0.1988841556369034,0.23594434257934985,2004,68.0,67.0,12,Claudication. Modest improvement in walking distance
