study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
DAVID,Pacemaker Modes,Backup VVI pacing,Dual-chamber DDDR,256,250,83,108,0.32421875,0.432,0.7505063657407407,-0.28700714594493787,0.11576356089177456,2002,66.0,76.0,12,ICD patients. Less RV pacing better (VVI backup superior)
MOST,Pacemaker Modes,Dual-chamber DDDR,Ventricular VVI,1014,996,189,202,0.1863905325443787,0.20281124497991967,0.919034507000996,-0.08443160890809259,0.09083661696897133,2002,74.0,53.0,33,"Sinus node dysfunction. DDDR reduces AF, no mortality benefit"
CTOPP,Pacemaker Modes,Physiologic pacing (AAI/DDD),Ventricular VVI,1094,1094,148,156,0.13528336380255943,0.1425959780621572,0.9487179487179489,-0.05264373348542179,0.10648408144935897,2000,73.0,55.0,37,First pacemaker. Physiologic pacing reduces AF by 18%
UKPACE,Pacemaker Modes,Dual-chamber DDD,Ventricular VVI,1012,1009,183,192,0.1808300395256917,0.19028741328047571,0.9502995306324111,-0.050978048680162445,0.09323943177463963,2005,80.0,50.0,54,"AV block, age ≥70. No difference in mortality or QOL"
DANPACE,Pacemaker Modes,Atrial AAI,Dual-chamber DDD,707,710,140,147,0.19801980198019803,0.20704225352112676,0.9564221728295279,-0.044555860030643595,0.1054642136938675,2011,73.0,58.0,62,Sick sinus syndrome. AAI vs DDD - no mortality difference
PASE,Pacemaker Modes,Dual-chamber DDD,Ventricular VVI,204,203,28,31,0.13725490196078433,0.15270935960591134,0.898798228969007,-0.10669670911237138,0.24113125278925746,1998,76.0,57.0,30,AV block. DDD improves QOL but not mortality
AFFIRM Pacing,Pacemaker Modes,Rate-responsive pacing,Fixed-rate pacing,91,89,18,21,0.1978021978021978,0.23595505617977527,0.8383045525902668,-0.17637381661196858,0.28451649711293087,2003,71.0,61.0,24,Rate response vs fixed rate - minimal difference
AAIR vs DDDR,Pacemaker Modes,AAIR,DDDR,177,160,32,35,0.1807909604519774,0.21875,0.8264729620661824,-0.19058807602968938,0.21891028083967248,2004,70.0,62.0,36,Sinus node disease. Similar outcomes
His-SYNC,Pacemaker Modes,His bundle pacing,Conventional RV pacing,24,17,3,4,0.125,0.23529411764705882,0.53125,-0.6325225587435105,0.6948691511751705,2018,68.0,65.0,12,His pacing pilot - more physiologic
BLOCK HF,Pacemaker Modes,Biventricular pacing,RV pacing,342,346,45,60,0.13157894736842105,0.17341040462427745,0.7587719298245614,-0.27605403445666177,0.1818646168728187,2013,73.0,67.0,37,AV block with EF <50%. BiV better than RV pacing
